in s,C1 in V
-7.9322090E-01,1.061090E-01
-7.9320259E-01,1.088556E-01
-7.9318428E-01,1.074823E-01
-7.9316597E-01,1.077875E-01
-7.9314766E-01,1.109918E-01
-7.9312934E-01,1.108392E-01
-7.9311103E-01,1.073297E-01
-7.9309272E-01,1.065668E-01
-7.9307441E-01,1.087030E-01
-7.9305610E-01,1.082452E-01
-7.9303778E-01,1.091608E-01
-7.9301947E-01,1.119073E-01
-7.9300116E-01,1.152643E-01
-7.9298285E-01,1.154169E-01
-7.9296454E-01,1.137384E-01
-7.9294622E-01,1.137384E-01
-7.9292791E-01,1.116022E-01
-7.9290960E-01,1.059564E-01
-7.9289129E-01,1.006158E-01
-7.9287298E-01,9.680115E-02
-7.9285466E-01,9.146057E-02
-7.9283635E-01,8.398376E-02
-7.9281804E-01,7.940613E-02
-7.9279973E-01,7.437073E-02
-7.9278142E-01,6.780945E-02
-7.9276310E-01,5.972229E-02
-7.9274479E-01,5.468689E-02
-7.9272648E-01,4.995667E-02
-7.9270817E-01,4.217468E-02
-7.9268986E-01,3.469788E-02
-7.9267154E-01,2.920471E-02
-7.9265323E-01,2.264343E-02
-7.9263492E-01,1.470886E-02
-7.9261661E-01,7.079468E-03
-7.9259830E-01,2.654419E-03
-7.9257998E-01,-1.770630E-03
-7.9256167E-01,-9.094849E-03
-7.9254336E-01,-1.306213E-02
-7.9252505E-01,-1.565613E-02
-7.9250674E-01,-1.916565E-02
-7.9248842E-01,-2.374329E-02
-7.9247011E-01,-2.420105E-02
-7.9245180E-01,-2.298035E-02
-7.9243349E-01,-2.328552E-02
-7.9241518E-01,-2.450623E-02
-7.9239686E-01,-2.023376E-02
-7.9237855E-01,-1.977600E-02
-7.9236024E-01,-2.313293E-02
-7.9234193E-01,-2.542175E-02
-7.9232362E-01,-2.786316E-02
-7.9230530E-01,-3.213562E-02
-7.9228699E-01,-3.762878E-02
-7.9226868E-01,-4.098572E-02
-7.9225037E-01,-4.510559E-02
-7.9223206E-01,-5.242981E-02
-7.9221374E-01,-6.097473E-02
-7.9219543E-01,-6.616272E-02
-7.9217712E-01,-7.028259E-02
-7.9215881E-01,-7.592834E-02
-7.9214050E-01,-7.989563E-02
-7.9212218E-01,-8.233704E-02
-7.9210387E-01,-8.721985E-02
-7.9208556E-01,-9.393372E-02
-7.9206725E-01,-9.790100E-02
-7.9204894E-01,-9.973206E-02
-7.9203062E-01,-1.014105E-01
-7.9201231E-01,-1.047675E-01
-7.9199400E-01,-1.046149E-01
-7.9197569E-01,-1.040045E-01
-7.9195738E-01,-1.055304E-01
-7.9193906E-01,-1.065985E-01
-7.9192075E-01,-1.049200E-01
-7.9190244E-01,-1.049200E-01
-7.9188413E-01,-1.064459E-01
-7.9186582E-01,-1.087347E-01
-7.9184750E-01,-1.085822E-01
-7.9182919E-01,-1.093451E-01
-7.9181088E-01,-1.105658E-01
-7.9179257E-01,-1.120917E-01
-7.9177426E-01,-1.101080E-01
-7.9175594E-01,-1.075140E-01
-7.9173763E-01,-1.067511E-01
-7.9171932E-01,-1.026312E-01
-7.9170101E-01,-9.805359E-02
-7.9168270E-01,-9.591736E-02
-7.9166438E-01,-9.164490E-02
-7.9164607E-01,-8.676208E-02
-7.9162776E-01,-8.264221E-02
-7.9160945E-01,-8.081116E-02
-7.9159114E-01,-7.730164E-02
-7.9157282E-01,-7.165588E-02
-7.9155451E-01,-6.524719E-02
-7.9153620E-01,-6.036438E-02
-7.9151789E-01,-5.197205E-02
-7.9149958E-01,-4.480042E-02
-7.9148126E-01,-4.068054E-02
-7.9146295E-01,-3.625549E-02
-7.9144464E-01,-3.045715E-02
-7.9142633E-01,-2.465881E-02
-7.9140802E-01,-2.099670E-02
-7.9138970E-01,-1.626648E-02
-7.9137139E-01,-1.107849E-02
-7.9135308E-01,-6.043091E-03
-7.9133477E-01,-2.533569E-03
-7.9131646E-01,3.569946E-03
-7.9129814E-01,1.119934E-02
-7.9127983E-01,1.730286E-02
-7.9126152E-01,2.004944E-02
-7.9124321E-01,2.523743E-02
-7.9122490E-01,3.088318E-02
-7.9120658E-01,3.439270E-02
-7.9118827E-01,3.744446E-02
-7.9116996E-01,4.156433E-02
-7.9115165E-01,4.415833E-02
-7.9113334E-01,4.354797E-02
-7.9111502E-01,4.370056E-02
-7.9109671E-01,4.965149E-02
-7.9107840E-01,5.468689E-02
-7.9106009E-01,5.773865E-02
-7.9104178E-01,6.246887E-02
-7.9102346E-01,6.903015E-02
-7.9100515E-01,7.269226E-02
-7.9098684E-01,7.482849E-02
-7.9096853E-01,7.711731E-02
-7.9095022E-01,7.971130E-02
-7.9093190E-01,7.925354E-02
-7.9091359E-01,7.620178E-02
-7.9089528E-01,7.376038E-02
-7.9087697E-01,6.918274E-02
-7.9085866E-01,6.307922E-02
-7.9084034E-01,5.834900E-02
-7.9082203E-01,5.758606E-02
-7.9080372E-01,5.728088E-02
-7.9078541E-01,5.590759E-02
-7.9076710E-01,5.483948E-02
-7.9074878E-01,5.361877E-02
-7.9073047E-01,4.873596E-02
-7.9071216E-01,4.263245E-02
-7.9069385E-01,3.835999E-02
-7.9067554E-01,3.485046E-02
-7.9065722E-01,2.874695E-02
-7.9063891E-01,2.111755E-02
-7.9062060E-01,1.638733E-02
-7.9060229E-01,1.104675E-02
-7.9058398E-01,4.180298E-03
-7.9056566E-01,-3.449097E-03
-7.9054735E-01,-7.263794E-03
-7.9052904E-01,-1.062073E-02
-7.9051073E-01,-1.535095E-02
-7.9049242E-01,-1.840271E-02
-7.9047410E-01,-2.069153E-02
-7.9045579E-01,-2.420105E-02
-7.9043748E-01,-2.938904E-02
-7.9041917E-01,-3.427185E-02
-7.9040086E-01,-4.007019E-02
-7.9038254E-01,-4.617371E-02
-7.9036423E-01,-5.258240E-02
-7.9034592E-01,-5.685486E-02
-7.9032761E-01,-6.189026E-02
-7.9030930E-01,-6.936707E-02
-7.9029098E-01,-7.577576E-02
-7.9027267E-01,-8.142151E-02
-7.9025436E-01,-8.828796E-02
-7.9023605E-01,-9.545959E-02
-7.9021774E-01,-1.012579E-01
-7.9019942E-01,-1.053778E-01
-7.9018111E-01,-1.082770E-01
-7.9016280E-01,-1.101080E-01
-7.9014449E-01,-1.078192E-01
-7.9012618E-01,-1.032416E-01
-7.9010786E-01,-1.011053E-01
-7.9008955E-01,-9.774841E-02
-7.9007124E-01,-9.225525E-02
-7.9005293E-01,-8.645691E-02
-7.9003462E-01,-8.081116E-02
-7.9001630E-01,-7.547058E-02
-7.8999799E-01,-6.875671E-02
-7.8997968E-01,-6.509460E-02
-7.8996137E-01,-6.326355E-02
-7.8994306E-01,-6.158508E-02
-7.8992474E-01,-5.944885E-02
-7.8990643E-01,-6.112732E-02
-7.8988812E-01,-6.219543E-02
-7.8986981E-01,-6.341614E-02
-7.8985150E-01,-6.570496E-02
-7.8983318E-01,-6.906189E-02
-7.8981487E-01,-7.348694E-02
-7.8979656E-01,-7.470764E-02
-7.8977825E-01,-7.699646E-02
-7.8975994E-01,-7.989563E-02
-7.8974162E-01,-8.020081E-02
-7.8972331E-01,-7.867493E-02
-7.8970500E-01,-7.882751E-02
-7.8968669E-01,-7.943787E-02
-7.8966838E-01,-7.852234E-02
-7.8965006E-01,-7.653870E-02
-7.8963175E-01,-7.531799E-02
-7.8961344E-01,-7.333435E-02
-7.8959513E-01,-6.814636E-02
-7.8957682E-01,-6.173767E-02
-7.8955850E-01,-5.716003E-02
-7.8954019E-01,-5.105652E-02
-7.8952188E-01,-4.464783E-02
-7.8950357E-01,-4.068054E-02
-7.8948526E-01,-3.839172E-02
-7.8946694E-01,-3.381409E-02
-7.8944863E-01,-2.938904E-02
-7.8943032E-01,-2.420105E-02
-7.8941201E-01,-2.267517E-02
-7.8939370E-01,-1.763977E-02
-7.8937538E-01,-1.321472E-02
-7.8935707E-01,-9.247437E-03
-7.8933876E-01,-7.568970E-03
-7.8932045E-01,-1.160278E-03
-7.8930214E-01,2.807007E-03
-7.8928382E-01,6.469116E-03
-7.8926551E-01,1.089417E-02
-7.8924720E-01,1.776062E-02
-7.8922889E-01,2.355896E-02
-7.8921058E-01,2.767883E-02
-7.8919226E-01,3.271423E-02
-7.8917395E-01,3.851257E-02
-7.8915564E-01,4.400574E-02
-7.8913733E-01,4.949890E-02
-7.8911902E-01,5.758606E-02
-7.8910070E-01,6.658875E-02
-7.8908239E-01,7.391296E-02
-7.8906408E-01,8.016907E-02
-7.8904577E-01,8.764587E-02
-7.8902746E-01,9.374939E-02
-7.8900914E-01,9.634338E-02
-7.8899083E-01,9.847961E-02
-7.8897252E-01,9.985291E-02
-7.8895421E-01,1.001581E-01
-7.8893590E-01,9.832703E-02
-7.8891758E-01,9.558044E-02
-7.8889927E-01,9.115540E-02
-7.8888096E-01,8.657776E-02
-7.8886265E-01,8.200012E-02
-7.8884434E-01,7.971130E-02
-7.8882602E-01,7.711731E-02
-7.8880771E-01,7.528625E-02
-7.8878940E-01,7.315002E-02
-7.8877109E-01,7.192932E-02
-7.8875278E-01,6.933533E-02
-7.8873446E-01,6.552063E-02
-7.8871615E-01,6.338440E-02
-7.8869784E-01,6.216370E-02
-7.8867953E-01,6.216370E-02
-7.8866122E-01,5.926453E-02
-7.8864290E-01,5.682312E-02
-7.8862459E-01,5.590759E-02
-7.8860628E-01,5.239807E-02
-7.8858797E-01,5.026184E-02
-7.8856966E-01,4.888855E-02
-7.8855134E-01,4.598938E-02
-7.8853303E-01,4.186951E-02
-7.8851472E-01,3.774963E-02
-7.8849641E-01,3.454529E-02
-7.8847810E-01,3.027283E-02
-7.8845978E-01,2.325378E-02
-7.8844147E-01,1.806580E-02
-7.8842316E-01,1.409851E-02
-7.8840485E-01,8.605347E-03
-7.8838654E-01,4.638062E-03
-7.8836822E-01,1.281128E-03
-7.8834991E-01,-3.973389E-04
-7.8833160E-01,-3.601685E-03
-7.8831329E-01,-8.331909E-03
-7.8829498E-01,-1.016296E-02
-7.8827666E-01,-1.199402E-02
-7.8825835E-01,-1.580872E-02
-7.8824004E-01,-1.855530E-02
-7.8822173E-01,-2.008118E-02
-7.8820342E-01,-2.267517E-02
-7.8818510E-01,-2.481140E-02
-7.8816679E-01,-2.633728E-02
-7.8814848E-01,-2.496399E-02
-7.8813017E-01,-2.313293E-02
-7.8811186E-01,-2.313293E-02
-7.8809354E-01,-2.298035E-02
-7.8807523E-01,-2.237000E-02
-7.8805692E-01,-2.404846E-02
-7.8803861E-01,-2.816833E-02
-7.8802030E-01,-3.106750E-02
-7.8800198E-01,-3.564514E-02
-7.8798367E-01,-4.235901E-02
-7.8796536E-01,-4.785217E-02
-7.8794705E-01,-5.212463E-02
-7.8792874E-01,-5.685486E-02
-7.8791042E-01,-6.219543E-02
-7.8789211E-01,-6.448425E-02
-7.8787380E-01,-6.723083E-02
-7.8785549E-01,-6.829895E-02
-7.8783718E-01,-7.089294E-02
-7.8781886E-01,-7.089294E-02
-7.8780055E-01,-7.058777E-02
-7.8778224E-01,-6.997742E-02
-7.8776393E-01,-7.013000E-02
-7.8774562E-01,-6.631531E-02
-7.8772730E-01,-6.250061E-02
-7.8770899E-01,-6.189026E-02
-7.8769068E-01,-5.990662E-02
-7.8767237E-01,-5.654968E-02
-7.8765406E-01,-5.487122E-02
-7.8763574E-01,-5.410828E-02
-7.8761743E-01,-5.258240E-02
-7.8759912E-01,-4.922546E-02
-7.8758081E-01,-4.724182E-02
-7.8756250E-01,-4.693665E-02
-7.8754418E-01,-4.388489E-02
-7.8752587E-01,-4.068054E-02
-7.8750756E-01,-3.915466E-02
-7.8748925E-01,-3.747620E-02
-7.8747094E-01,-3.167786E-02
-7.8745262E-01,-2.603210E-02
-7.8743431E-01,-2.237000E-02
-7.8741600E-01,-1.779236E-02
-7.8739769E-01,-1.275696E-02
-7.8737938E-01,-8.942261E-03
-7.8736106E-01,-5.432739E-03
-7.8734275E-01,1.128540E-03
-7.8732444E-01,6.621704E-03
-7.8730613E-01,1.303040E-02
-7.8728782E-01,1.699768E-02
-7.8726950E-01,2.142273E-02
-7.8725119E-01,2.737366E-02
-7.8723288E-01,3.118835E-02
-7.8721457E-01,3.332458E-02
-7.8719626E-01,3.561340E-02
-7.8717794E-01,3.729187E-02
-7.8715963E-01,3.927551E-02
-7.8714132E-01,3.912292E-02
-7.8712301E-01,3.927551E-02
-7.8710470E-01,3.805481E-02
-7.8708638E-01,3.668152E-02
-7.8706807E-01,3.546082E-02
-7.8704976E-01,3.652893E-02
-7.8703145E-01,3.622375E-02
-7.8701314E-01,3.637634E-02
-7.8699482E-01,3.668152E-02
-7.8697651E-01,3.866516E-02
-7.8695820E-01,3.729187E-02
-7.8693989E-01,3.637634E-02
-7.8692158E-01,3.652893E-02
-7.8690326E-01,3.668152E-02
-7.8688495E-01,3.424011E-02
-7.8686664E-01,3.332458E-02
-7.8684833E-01,3.256165E-02
-7.8683002E-01,3.027283E-02
-7.8681170E-01,2.752625E-02
-7.8679339E-01,2.676331E-02
-7.8677508E-01,2.645813E-02
-7.8675677E-01,2.371155E-02
-7.8673846E-01,2.035461E-02
-7.8672014E-01,1.867615E-02
-7.8670183E-01,1.348816E-02
-7.8668352E-01,7.842407E-03
-7.8666521E-01,9.759521E-04
-7.8664690E-01,-3.449097E-03
-7.8662858E-01,-9.094849E-03
-7.8661027E-01,-1.519836E-02
-7.8659196E-01,-1.977600E-02
-7.8657365E-01,-1.977600E-02
-7.8655534E-01,-2.267517E-02
-7.8653702E-01,-2.526917E-02
-7.8651871E-01,-2.587952E-02
-7.8650040E-01,-2.572693E-02
-7.8648209E-01,-2.816833E-02
-7.8646378E-01,-3.076233E-02
-7.8644546E-01,-3.152527E-02
-7.8642715E-01,-3.167786E-02
-7.8640884E-01,-3.381409E-02
-7.8639053E-01,-3.610291E-02
-7.8637222E-01,-3.686584E-02
-7.8635390E-01,-4.022278E-02
-7.8633559E-01,-4.342712E-02
-7.8631728E-01,-4.602112E-02
-7.8629897E-01,-4.846252E-02
-7.8628066E-01,-5.212463E-02
-7.8626234E-01,-5.563416E-02
-7.8624403E-01,-5.792297E-02
-7.8622572E-01,-6.097473E-02
-7.8620741E-01,-6.372131E-02
-7.8618910E-01,-6.601013E-02
-7.8617078E-01,-6.601013E-02
-7.8615247E-01,-6.494202E-02
-7.8613416E-01,-6.463684E-02
-7.8611585E-01,-6.311096E-02
-7.8609754E-01,-6.036438E-02
-7.8607922E-01,-5.944885E-02
-7.8606091E-01,-5.700745E-02
-7.8604260E-01,-5.456604E-02
-7.8602429E-01,-5.304016E-02
-7.8600598E-01,-5.242981E-02
-7.8598766E-01,-5.273499E-02
-7.8596935E-01,-5.197205E-02
-7.8595104E-01,-4.953064E-02
-7.8593273E-01,-5.090393E-02
-7.8591442E-01,-5.075134E-02
-7.8589610E-01,-5.075134E-02
-7.8587779E-01,-4.998840E-02
-7.8585948E-01,-5.166687E-02
-7.8584117E-01,-5.014099E-02
-7.8582286E-01,-4.846252E-02
-7.8580454E-01,-4.693665E-02
-7.8578623E-01,-4.541077E-02
-7.8576792E-01,-4.327454E-02
-7.8574961E-01,-3.945984E-02
-7.8573130E-01,-3.732361E-02
-7.8571298E-01,-3.503479E-02
-7.8569467E-01,-3.091492E-02
-7.8567636E-01,-2.511658E-02
-7.8565805E-01,-2.160706E-02
-7.8563974E-01,-1.763977E-02
-7.8562142E-01,-1.336731E-02
-7.8560311E-01,-8.942261E-03
-7.8558480E-01,-5.890503E-03
-7.8556649E-01,-1.923218E-03
-7.8554818E-01,3.264771E-03
-7.8552986E-01,6.926880E-03
-7.8551155E-01,1.043640E-02
-7.8549324E-01,1.486145E-02
-7.8547493E-01,2.035461E-02
-7.8545662E-01,2.401672E-02
-7.8543830E-01,2.661072E-02
-7.8541999E-01,2.996765E-02
-7.8540168E-01,3.179871E-02
-7.8538337E-01,3.424011E-02
-7.8536506E-01,3.454529E-02
-7.8534674E-01,3.790222E-02
-7.8532843E-01,3.912292E-02
-7.8531012E-01,3.897034E-02
-7.8529181E-01,3.835999E-02
-7.8527350E-01,3.942810E-02
-7.8525518E-01,3.973328E-02
-7.8523687E-01,3.927551E-02
-7.8521856E-01,3.942810E-02
-7.8520025E-01,4.003845E-02
-7.8518194E-01,3.851257E-02
-7.8516362E-01,3.637634E-02
-7.8514531E-01,3.439270E-02
-7.8512700E-01,3.271423E-02
-7.8510869E-01,3.027283E-02
-7.8509038E-01,2.828918E-02
-7.8507206E-01,2.676331E-02
-7.8505375E-01,2.493225E-02
-7.8503544E-01,2.065979E-02
-7.8501713E-01,1.852356E-02
-7.8499882E-01,1.653992E-02
-7.8498050E-01,1.638733E-02
-7.8496219E-01,1.333557E-02
-7.8494388E-01,1.165710E-02
-7.8492557E-01,1.150452E-02
-7.8490726E-01,9.215698E-03
-7.8488894E-01,5.706177E-03
-7.8487063E-01,2.807007E-03
-7.8485232E-01,6.707764E-04
-7.8483401E-01,-2.228394E-03
-7.8481570E-01,-6.806030E-03
-7.8479738E-01,-7.568970E-03
-7.8477907E-01,-8.331909E-03
-7.8476076E-01,-9.705200E-03
-7.8474245E-01,-1.062073E-02
-7.8472414E-01,-1.062073E-02
-7.8470582E-01,-1.245178E-02
-7.8468751E-01,-1.763977E-02
-7.8466920E-01,-1.992859E-02
-7.8465089E-01,-2.221741E-02
-7.8463258E-01,-2.450623E-02
-7.8461426E-01,-2.832092E-02
-7.8459595E-01,-2.984680E-02
-7.8457764E-01,-3.030457E-02
-7.8455933E-01,-3.366150E-02
-7.8454102E-01,-3.549255E-02
-7.8452270E-01,-3.411926E-02
-7.8450439E-01,-3.396667E-02
-7.8448608E-01,-3.442444E-02
-7.8446777E-01,-3.289856E-02
-7.8444946E-01,-3.106750E-02
-7.8443114E-01,-3.167786E-02
-7.8441283E-01,-3.122009E-02
-7.8439452E-01,-3.122009E-02
-7.8437621E-01,-2.954163E-02
-7.8435790E-01,-3.060974E-02
-7.8433958E-01,-3.030457E-02
-7.8432127E-01,-2.832092E-02
-7.8430296E-01,-2.771057E-02
-7.8428465E-01,-2.725281E-02
-7.8426634E-01,-2.679504E-02
-7.8424802E-01,-2.374329E-02
-7.8422971E-01,-2.252258E-02
-7.8421140E-01,-2.084412E-02
-7.8419309E-01,-1.977600E-02
-7.8417478E-01,-1.641907E-02
-7.8415646E-01,-1.504578E-02
-7.8413815E-01,-1.397766E-02
-7.8411984E-01,-1.138367E-02
-7.8410153E-01,-7.721558E-03
-7.8408322E-01,-7.416382E-03
-7.8406490E-01,-5.127563E-03
-7.8404659E-01,-3.143921E-03
-7.8402828E-01,-9.216309E-05
-7.8400997E-01,1.281128E-03
-7.8399166E-01,4.638062E-03
-7.8397334E-01,7.689819E-03
-7.8395503E-01,1.028381E-02
-7.8393672E-01,1.180969E-02
-7.8391841E-01,1.333557E-02
-7.8390010E-01,1.669250E-02
-7.8388178E-01,1.852356E-02
-7.8386347E-01,2.096497E-02
-7.8384516E-01,2.569519E-02
-7.8382685E-01,2.966248E-02
-7.8380854E-01,3.225647E-02
-7.8379022E-01,3.408752E-02
-7.8377191E-01,3.729187E-02
-7.8375360E-01,4.064880E-02
-7.8373529E-01,4.217468E-02
-7.8371698E-01,4.385315E-02
-7.8369866E-01,4.705750E-02
-7.8368035E-01,4.934631E-02
-7.8366204E-01,4.919373E-02
-7.8364373E-01,5.056702E-02
-7.8362542E-01,5.239807E-02
-7.8360710E-01,5.285583E-02
-7.8358879E-01,5.209290E-02
-7.8357048E-01,5.285583E-02
-7.8355217E-01,5.224548E-02
-7.8353386E-01,5.163513E-02
-7.8351554E-01,5.194031E-02
-7.8349723E-01,5.331360E-02
-7.8347892E-01,5.438171E-02
-7.8346061E-01,5.300842E-02
-7.8344230E-01,5.377136E-02
-7.8342398E-01,5.392395E-02
-7.8340567E-01,5.132996E-02
-7.8338736E-01,4.782043E-02
-7.8336905E-01,4.537903E-02
-7.8335074E-01,4.370056E-02
-7.8333242E-01,3.897034E-02
-7.8331411E-01,3.469788E-02
-7.8329580E-01,3.195129E-02
-7.8327749E-01,2.905212E-02
-7.8325918E-01,2.447449E-02
-7.8324086E-01,2.203308E-02
-7.8322255E-01,1.913391E-02
-7.8320424E-01,1.638733E-02
-7.8318593E-01,9.826050E-03
-7.8316762E-01,5.858765E-03
-7.8314930E-01,3.112183E-03
-7.8313099E-01,2.130127E-04
-7.8311268E-01,-3.143921E-03
-7.8309437E-01,-6.348267E-03
-7.8307606E-01,-7.721558E-03
-7.8305774E-01,-1.046814E-02
-7.8303943E-01,-1.443542E-02
-7.8302112E-01,-1.443542E-02
-7.8300281E-01,-1.550354E-02
-7.8298450E-01,-1.825012E-02
-7.8296618E-01,-1.916565E-02
-7.8294787E-01,-2.130188E-02
-7.8292956E-01,-2.526917E-02
-7.8291125E-01,-3.091492E-02
-7.8289294E-01,-3.396667E-02
-7.8287462E-01,-3.778137E-02
-7.8285631E-01,-4.312195E-02
-7.8283800E-01,-4.830994E-02
-7.8281969E-01,-5.136169E-02
-7.8280138E-01,-5.563416E-02
-7.8278306E-01,-5.792297E-02
-7.8276475E-01,-6.189026E-02
-7.8274644E-01,-6.494202E-02
-7.8272813E-01,-6.753601E-02
-7.8270982E-01,-7.211365E-02
-7.8269150E-01,-7.608093E-02
-7.8267319E-01,-7.791199E-02
-7.8265488E-01,-8.004822E-02
-7.8263657E-01,-8.218445E-02
-7.8261826E-01,-8.218445E-02
-7.8259994E-01,-8.142151E-02
-7.8258163E-01,-7.898010E-02
-7.8256332E-01,-7.836975E-02
-7.8254501E-01,-7.669128E-02
-7.8252670E-01,-7.455505E-02
-7.8250838E-01,-7.394470E-02
-7.8249007E-01,-7.196106E-02
-7.8247176E-01,-6.906189E-02
-7.8245345E-01,-6.799377E-02
-7.8243514E-01,-6.829895E-02
-7.8241682E-01,-6.890930E-02
-7.8239851E-01,-6.829895E-02
-7.8238020E-01,-6.753601E-02
-7.8236189E-01,-6.814636E-02
-7.8234358E-01,-6.616272E-02
-7.8232526E-01,-6.402649E-02
-7.8230695E-01,-6.158508E-02
-7.8228864E-01,-5.929626E-02
-7.8227033E-01,-5.609192E-02
-7.8225202E-01,-5.090393E-02
-7.8223370E-01,-4.785217E-02
-7.8221539E-01,-4.434265E-02
-7.8219708E-01,-3.976501E-02
-7.8217877E-01,-3.488220E-02
-7.8216046E-01,-3.106750E-02
-7.8214214E-01,-2.572693E-02
-7.8212383E-01,-1.992859E-02
-7.8210552E-01,-1.428284E-02
-7.8208721E-01,-9.552612E-03
-7.8206890E-01,-3.449097E-03
-7.8205058E-01,4.180298E-03
-7.8203227E-01,9.826050E-03
-7.8201396E-01,1.394592E-02
-7.8199565E-01,1.638733E-02
-7.8197734E-01,1.806580E-02
-7.8195902E-01,1.776062E-02
-7.8194071E-01,1.928650E-02
-7.8192240E-01,2.157532E-02
-7.8190409E-01,2.279602E-02
-7.8188578E-01,2.584778E-02
-7.8186746E-01,2.859436E-02
-7.8184915E-01,3.210388E-02
-7.8183084E-01,3.332458E-02
-7.8181253E-01,3.546082E-02
-7.8179422E-01,3.591858E-02
-7.8177590E-01,3.591858E-02
-7.8175759E-01,3.515564E-02
-7.8173928E-01,3.393494E-02
-7.8172097E-01,3.485046E-02
-7.8170266E-01,3.622375E-02
-7.8168434E-01,3.607117E-02
-7.8166603E-01,3.683411E-02
-7.8164772E-01,3.744446E-02
-7.8162941E-01,3.897034E-02
-7.8161110E-01,3.881775E-02
-7.8159278E-01,3.973328E-02
-7.8157447E-01,4.080139E-02
-7.8155616E-01,4.003845E-02
-7.8153785E-01,3.851257E-02
-7.8151954E-01,3.759705E-02
-7.8150122E-01,3.622375E-02
-7.8148291E-01,3.317200E-02
-7.8146460E-01,3.042542E-02
-7.8144629E-01,2.783142E-02
-7.8142798E-01,2.554260E-02
-7.8140966E-01,2.294861E-02
-7.8139135E-01,1.943909E-02
-7.8137304E-01,1.638733E-02
-7.8135473E-01,1.455627E-02
-7.8133642E-01,1.165710E-02
-7.8131810E-01,1.013123E-02
-7.8129979E-01,8.452759E-03
-7.8128148E-01,7.079468E-03
-7.8126317E-01,4.638062E-03
-7.8124486E-01,2.196655E-03
-7.8122654E-01,5.181885E-04
-7.8120823E-01,-2.533569E-03
-7.8118992E-01,-6.958618E-03
-7.8117161E-01,-9.247437E-03
-7.8115330E-01,-1.077332E-02
-7.8113498E-01,-1.489319E-02
-7.8111667E-01,-1.794495E-02
-7.8109836E-01,-2.206482E-02
-7.8108005E-01,-2.740540E-02
-7.8106174E-01,-3.152527E-02
-7.8104342E-01,-3.411926E-02
-7.8102511E-01,-3.610291E-02
-7.8100680E-01,-3.778137E-02
-7.8098849E-01,-4.098572E-02
-7.8097018E-01,-4.174866E-02
-7.8095186E-01,-4.235901E-02
-7.8093355E-01,-4.510559E-02
-7.8091524E-01,-4.769958E-02
-7.8089693E-01,-4.953064E-02
-7.8087862E-01,-5.212463E-02
-7.8086030E-01,-5.563416E-02
-7.8084199E-01,-5.929626E-02
-7.8082368E-01,-6.158508E-02
-7.8080537E-01,-6.387390E-02
-7.8078706E-01,-6.631531E-02
-7.8076874E-01,-6.845154E-02
-7.8075043E-01,-7.043518E-02
-7.8073212E-01,-7.241882E-02
-7.8071381E-01,-7.363953E-02
-7.8069550E-01,-7.302917E-02
-7.8067718E-01,-7.241882E-02
-7.8065887E-01,-7.272400E-02
-7.8064056E-01,-7.363953E-02
-7.8062225E-01,-7.241882E-02
-7.8060394E-01,-7.058777E-02
-7.8058562E-01,-6.936707E-02
-7.8056731E-01,-6.707825E-02
-7.8054900E-01,-6.326355E-02
-7.8053069E-01,-5.960144E-02
-7.8051238E-01,-5.578674E-02
-7.8049406E-01,-5.197205E-02
-7.8047575E-01,-4.708923E-02
-7.8045744E-01,-4.251160E-02
-7.8043913E-01,-3.991760E-02
-7.8042082E-01,-3.595032E-02
-7.8040250E-01,-3.015198E-02
-7.8038419E-01,-2.725281E-02
-7.8036588E-01,-2.572693E-02
-7.8034757E-01,-2.267517E-02
-7.8032926E-01,-2.053894E-02
-7.8031094E-01,-1.825012E-02
-7.8029263E-01,-1.519836E-02
-7.8027432E-01,-9.552612E-03
-7.8025601E-01,-4.822388E-03
-7.8023770E-01,-1.465454E-03
-7.8021938E-01,3.569946E-03
-7.8020107E-01,1.013123E-02
-7.8018276E-01,1.486145E-02
-7.8016445E-01,1.730286E-02
-7.8014614E-01,2.004944E-02
-7.8012782E-01,2.264343E-02
-7.8010951E-01,2.416931E-02
-7.8009120E-01,2.630554E-02
-7.8007289E-01,3.057800E-02
-7.8005458E-01,3.332458E-02
-7.8003626E-01,3.500305E-02
-7.8001795E-01,3.729187E-02
-7.7999964E-01,4.034363E-02
-7.7998133E-01,4.217468E-02
-7.7996302E-01,4.339539E-02
-7.7994470E-01,4.492126E-02
-7.7992639E-01,4.705750E-02
-7.7990808E-01,4.919373E-02
-7.7988977E-01,5.071960E-02
-7.7987146E-01,5.331360E-02
-7.7985314E-01,5.483948E-02
-7.7983483E-01,5.483948E-02
-7.7981652E-01,5.377136E-02
-7.7979821E-01,5.438171E-02
-7.7977990E-01,5.468689E-02
-7.7976158E-01,5.300842E-02
-7.7974327E-01,5.163513E-02
-7.7972496E-01,4.965149E-02
-7.7970665E-01,4.904114E-02
-7.7968834E-01,4.629456E-02
-7.7967002E-01,4.537903E-02
-7.7965171E-01,4.553162E-02
-7.7963340E-01,4.522644E-02
-7.7961509E-01,4.446350E-02
-7.7959678E-01,4.537903E-02
-7.7957846E-01,4.629456E-02
-7.7956015E-01,4.492126E-02
-7.7954184E-01,4.431091E-02
-7.7952353E-01,4.492126E-02
-7.7950522E-01,4.370056E-02
-7.7948690E-01,4.125916E-02
-7.7946859E-01,3.958069E-02
-7.7945028E-01,3.790222E-02
-7.7943197E-01,3.378235E-02
