in s,C1 in V
-2.0166120E+00,-1.70898E-02
-2.0165808E+00,-1.51367E-02
-2.0165496E+00,-8.30078E-03
-2.0165184E+00,-1.41602E-02
-2.0164872E+00,-7.32422E-03
-2.0164560E+00,-9.27734E-03
-2.0164248E+00,-6.34766E-03
-2.0163936E+00,-2.44141E-03
-2.0163624E+00,-3.41797E-03
-2.0163312E+00,-4.39453E-03
-2.0163000E+00,3.41797E-03
-2.0162688E+00,4.88281E-04
-2.0162376E+00,1.46484E-03
-2.0162064E+00,6.34766E-03
-2.0161752E+00,7.32422E-03
-2.0161440E+00,9.27734E-03
-2.0161128E+00,1.22070E-02
-2.0160816E+00,1.31836E-02
-2.0160504E+00,1.41602E-02
-2.0160192E+00,1.70898E-02
-2.0159880E+00,2.00195E-02
-2.0159568E+00,2.39258E-02
-2.0159256E+00,2.49023E-02
-2.0158944E+00,3.07617E-02
-2.0158632E+00,3.46680E-02
-2.0158320E+00,3.46680E-02
-2.0158008E+00,3.66211E-02
-2.0157696E+00,4.05273E-02
-2.0157384E+00,4.34570E-02
-2.0157072E+00,5.02930E-02
-2.0156760E+00,5.32227E-02
-2.0156448E+00,5.22461E-02
-2.0156136E+00,5.41992E-02
-2.0155824E+00,5.81055E-02
-2.0155512E+00,6.20117E-02
-2.0155200E+00,6.59180E-02
-2.0154888E+00,6.59180E-02
-2.0154576E+00,6.98242E-02
-2.0154264E+00,7.08008E-02
-2.0153952E+00,7.56836E-02
-2.0153640E+00,7.95898E-02
-2.0153328E+00,8.05664E-02
-2.0153016E+00,8.15430E-02
-2.0152704E+00,8.44727E-02
-2.0152392E+00,8.25195E-02
-2.0152080E+00,8.83789E-02
-2.0151768E+00,9.32617E-02
-2.0151456E+00,9.13086E-02
-2.0151144E+00,9.52148E-02
-2.0150832E+00,1.00098E-01
-2.0150520E+00,1.04004E-01
-2.0150208E+00,1.01074E-01
-2.0149896E+00,1.06934E-01
-2.0149584E+00,1.06934E-01
-2.0149272E+00,1.11816E-01
-2.0148960E+00,1.14746E-01
-2.0148648E+00,1.14746E-01
-2.0148336E+00,1.23535E-01
-2.0148024E+00,1.21582E-01
-2.0147712E+00,1.28418E-01
-2.0147400E+00,1.25488E-01
-2.0147088E+00,1.31348E-01
-2.0146776E+00,1.32324E-01
-2.0146464E+00,1.39160E-01
-2.0146152E+00,1.35254E-01
-2.0145840E+00,1.37207E-01
-2.0145528E+00,1.39160E-01
-2.0145216E+00,1.37207E-01
-2.0144904E+00,1.40137E-01
-2.0144592E+00,1.42090E-01
-2.0144280E+00,1.45996E-01
-2.0143968E+00,1.45020E-01
-2.0143656E+00,1.42090E-01
-2.0143344E+00,1.43066E-01
-2.0143032E+00,1.44043E-01
-2.0142720E+00,1.43066E-01
-2.0142408E+00,1.43066E-01
-2.0142096E+00,1.45020E-01
-2.0141784E+00,1.43066E-01
-2.0141472E+00,1.43066E-01
-2.0141160E+00,1.44043E-01
-2.0140848E+00,1.37207E-01
-2.0140536E+00,1.39160E-01
-2.0140224E+00,1.38184E-01
-2.0139912E+00,1.38184E-01
-2.0139600E+00,1.35254E-01
-2.0139288E+00,1.32324E-01
-2.0138976E+00,1.32324E-01
-2.0138664E+00,1.34277E-01
-2.0138352E+00,1.30371E-01
-2.0138040E+00,1.30371E-01
-2.0137728E+00,1.30371E-01
-2.0137416E+00,1.25488E-01
-2.0137104E+00,1.25488E-01
-2.0136792E+00,1.21582E-01
-2.0136480E+00,1.25488E-01
-2.0136168E+00,1.24512E-01
-2.0135856E+00,1.17676E-01
-2.0135544E+00,1.20605E-01
-2.0135232E+00,1.18652E-01
-2.0134920E+00,1.14746E-01
-2.0134608E+00,1.11816E-01
-2.0134296E+00,1.13770E-01
-2.0133984E+00,1.10840E-01
-2.0133672E+00,1.07910E-01
-2.0133360E+00,1.06934E-01
-2.0133048E+00,1.03027E-01
-2.0132736E+00,1.04980E-01
-2.0132424E+00,9.71680E-02
-2.0132112E+00,1.02051E-01
-2.0131800E+00,9.52148E-02
-2.0131488E+00,9.32617E-02
-2.0131176E+00,9.32617E-02
-2.0130864E+00,9.42383E-02
-2.0130552E+00,8.74023E-02
-2.0130240E+00,9.13086E-02
-2.0129928E+00,8.83789E-02
-2.0129616E+00,8.44727E-02
-2.0129304E+00,8.15430E-02
-2.0128992E+00,8.15430E-02
-2.0128680E+00,7.86133E-02
-2.0128368E+00,7.95898E-02
-2.0128056E+00,7.47070E-02
-2.0127744E+00,7.27539E-02
-2.0127432E+00,6.88477E-02
-2.0127120E+00,7.08008E-02
-2.0126808E+00,6.88477E-02
-2.0126496E+00,6.78711E-02
-2.0126184E+00,6.68945E-02
-2.0125872E+00,6.20117E-02
-2.0125560E+00,6.20117E-02
-2.0125248E+00,6.00586E-02
-2.0124936E+00,5.71289E-02
-2.0124624E+00,5.71289E-02
-2.0124312E+00,5.41992E-02
-2.0124000E+00,5.51758E-02
-2.0123688E+00,5.22461E-02
-2.0123376E+00,4.93164E-02
-2.0123064E+00,5.22461E-02
-2.0122752E+00,5.02930E-02
-2.0122440E+00,4.34570E-02
-2.0122128E+00,4.24805E-02
-2.0121816E+00,4.24805E-02
-2.0121504E+00,4.05273E-02
-2.0121192E+00,4.05273E-02
-2.0120880E+00,3.95508E-02
-2.0120568E+00,3.75977E-02
-2.0120256E+00,3.75977E-02
-2.0119944E+00,3.46680E-02
-2.0119632E+00,3.17383E-02
-2.0119320E+00,3.27148E-02
-2.0119008E+00,3.07617E-02
-2.0118696E+00,2.49023E-02
-2.0118384E+00,2.49023E-02
-2.0118072E+00,2.49023E-02
-2.0117760E+00,2.09961E-02
-2.0117448E+00,2.39258E-02
-2.0117136E+00,2.49023E-02
-2.0116824E+00,1.90430E-02
-2.0116512E+00,2.19727E-02
-2.0116200E+00,1.61133E-02
-2.0115888E+00,1.41602E-02
-2.0115576E+00,1.70898E-02
-2.0115264E+00,1.70898E-02
-2.0114952E+00,1.80664E-02
-2.0114640E+00,1.61133E-02
-2.0114328E+00,1.90430E-02
-2.0114016E+00,1.80664E-02
-2.0113704E+00,2.09961E-02
-2.0113392E+00,2.00195E-02
-2.0113080E+00,2.19727E-02
-2.0112768E+00,2.00195E-02
-2.0112456E+00,2.19727E-02
-2.0112144E+00,2.49023E-02
-2.0111832E+00,2.29492E-02
-2.0111520E+00,2.88086E-02
-2.0111208E+00,3.27148E-02
-2.0110896E+00,2.88086E-02
-2.0110584E+00,2.68555E-02
-2.0110272E+00,3.07617E-02
-2.0109960E+00,3.75977E-02
-2.0109648E+00,3.56445E-02
-2.0109336E+00,3.56445E-02
-2.0109024E+00,3.56445E-02
-2.0108712E+00,3.56445E-02
-2.0108400E+00,3.75977E-02
-2.0108088E+00,3.95508E-02
-2.0107776E+00,4.05273E-02
-2.0107464E+00,4.24805E-02
-2.0107152E+00,4.73633E-02
-2.0106840E+00,4.44336E-02
-2.0106528E+00,4.73633E-02
-2.0106216E+00,5.02930E-02
-2.0105904E+00,5.02930E-02
-2.0105592E+00,5.02930E-02
-2.0105280E+00,5.02930E-02
-2.0104968E+00,5.51758E-02
-2.0104656E+00,5.71289E-02
-2.0104344E+00,5.71289E-02
-2.0104032E+00,5.61523E-02
-2.0103720E+00,5.61523E-02
-2.0103408E+00,6.10352E-02
-2.0103096E+00,5.90820E-02
-2.0102784E+00,6.29883E-02
-2.0102472E+00,6.29883E-02
-2.0102160E+00,6.59180E-02
-2.0101848E+00,6.59180E-02
-2.0101536E+00,6.29883E-02
-2.0101224E+00,6.49414E-02
-2.0100912E+00,6.78711E-02
-2.0100600E+00,7.17773E-02
-2.0100288E+00,7.37305E-02
-2.0099976E+00,7.47070E-02
-2.0099664E+00,7.37305E-02
-2.0099352E+00,7.56836E-02
-2.0099040E+00,7.66602E-02
-2.0098728E+00,7.47070E-02
-2.0098416E+00,7.95898E-02
-2.0098104E+00,7.86133E-02
-2.0097792E+00,8.15430E-02
-2.0097480E+00,8.44727E-02
-2.0097168E+00,8.54492E-02
-2.0096856E+00,8.05664E-02
-2.0096544E+00,8.44727E-02
-2.0096232E+00,8.54492E-02
-2.0095920E+00,9.13086E-02
-2.0095608E+00,8.54492E-02
-2.0095296E+00,9.03320E-02
-2.0094984E+00,8.93555E-02
-2.0094672E+00,9.32617E-02
-2.0094360E+00,8.93555E-02
-2.0094048E+00,9.42383E-02
-2.0093736E+00,9.32617E-02
-2.0093424E+00,1.00098E-01
-2.0093112E+00,9.61914E-02
-2.0092800E+00,9.61914E-02
-2.0092488E+00,1.00098E-01
-2.0092176E+00,9.91211E-02
-2.0091864E+00,1.02051E-01
-2.0091552E+00,9.81445E-02
-2.0091240E+00,1.04004E-01
-2.0090928E+00,1.01074E-01
-2.0090616E+00,1.05957E-01
-2.0090304E+00,1.06934E-01
-2.0089992E+00,1.06934E-01
-2.0089680E+00,1.09863E-01
-2.0089368E+00,1.10840E-01
-2.0089056E+00,1.08887E-01
-2.0088744E+00,1.13770E-01
-2.0088432E+00,1.13770E-01
-2.0088120E+00,1.13770E-01
-2.0087808E+00,1.09863E-01
-2.0087496E+00,1.17676E-01
-2.0087184E+00,1.14746E-01
-2.0086872E+00,1.16699E-01
-2.0086560E+00,1.17676E-01
-2.0086248E+00,1.18652E-01
-2.0085936E+00,1.18652E-01
-2.0085624E+00,1.21582E-01
-2.0085312E+00,1.22559E-01
-2.0085000E+00,1.21582E-01
-2.0084688E+00,1.24512E-01
-2.0084376E+00,1.26465E-01
-2.0084064E+00,1.24512E-01
-2.0083752E+00,1.25488E-01
-2.0083440E+00,1.29395E-01
-2.0083128E+00,1.27441E-01
-2.0082816E+00,1.25488E-01
-2.0082504E+00,1.29395E-01
-2.0082192E+00,1.29395E-01
-2.0081880E+00,1.32324E-01
-2.0081568E+00,1.31348E-01
-2.0081256E+00,1.35254E-01
-2.0080944E+00,1.30371E-01
-2.0080632E+00,1.32324E-01
-2.0080320E+00,1.33301E-01
-2.0080008E+00,1.32324E-01
-2.0079696E+00,1.26465E-01
-2.0079384E+00,1.27441E-01
-2.0079072E+00,1.28418E-01
-2.0078760E+00,1.25488E-01
-2.0078448E+00,1.18652E-01
-2.0078136E+00,1.19629E-01
-2.0077824E+00,1.12793E-01
-2.0077512E+00,1.08887E-01
-2.0077200E+00,1.10840E-01
-2.0076888E+00,1.04004E-01
-2.0076576E+00,1.02051E-01
-2.0076264E+00,9.81445E-02
-2.0075952E+00,9.13086E-02
-2.0075640E+00,8.74023E-02
-2.0075328E+00,8.44727E-02
-2.0075016E+00,8.15430E-02
-2.0074704E+00,7.17773E-02
-2.0074392E+00,7.08008E-02
-2.0074080E+00,6.20117E-02
-2.0073768E+00,5.81055E-02
-2.0073456E+00,5.12695E-02
-2.0073144E+00,4.44336E-02
-2.0072832E+00,4.44336E-02
-2.0072520E+00,3.66211E-02
-2.0072208E+00,3.17383E-02
-2.0071896E+00,2.97852E-02
-2.0071584E+00,2.39258E-02
-2.0071272E+00,1.90430E-02
-2.0070960E+00,1.70898E-02
-2.0070648E+00,5.37109E-03
-2.0070336E+00,6.34766E-03
-2.0070024E+00,4.88281E-04
-2.0069712E+00,-3.41797E-03
-2.0069400E+00,-3.41797E-03
-2.0069088E+00,-1.02539E-02
-2.0068776E+00,-1.70898E-02
-2.0068464E+00,-2.00195E-02
-2.0068152E+00,-2.39258E-02
-2.0067840E+00,-2.49023E-02
-2.0067528E+00,-2.78320E-02
-2.0067216E+00,-3.56445E-02
-2.0066904E+00,-3.56445E-02
-2.0066592E+00,-3.66211E-02
-2.0066280E+00,-4.34570E-02
-2.0065968E+00,-4.54102E-02
-2.0065656E+00,-4.83398E-02
-2.0065344E+00,-5.71289E-02
-2.0065032E+00,-5.41992E-02
-2.0064720E+00,-5.81055E-02
-2.0064408E+00,-5.81055E-02
-2.0064096E+00,-6.78711E-02
-2.0063784E+00,-6.88477E-02
-2.0063472E+00,-6.68945E-02
-2.0063160E+00,-7.47070E-02
-2.0062848E+00,-7.86133E-02
-2.0062536E+00,-8.05664E-02
-2.0062224E+00,-8.25195E-02
-2.0061912E+00,-8.54492E-02
-2.0061600E+00,-8.44727E-02
-2.0061288E+00,-8.93555E-02
-2.0060976E+00,-9.22852E-02
-2.0060664E+00,-9.32617E-02
-2.0060352E+00,-9.13086E-02
-2.0060040E+00,-9.52148E-02
-2.0059728E+00,-9.81445E-02
-2.0059416E+00,-9.42383E-02
-2.0059104E+00,-9.91211E-02
-2.0058792E+00,-1.00098E-01
-2.0058480E+00,-1.02051E-01
-2.0058168E+00,-1.04004E-01
-2.0057856E+00,-1.02051E-01
-2.0057544E+00,-1.08887E-01
-2.0057232E+00,-1.05957E-01
-2.0056920E+00,-1.10840E-01
-2.0056608E+00,-1.11816E-01
-2.0056296E+00,-1.12793E-01
-2.0055984E+00,-1.11816E-01
-2.0055672E+00,-1.13770E-01
-2.0055360E+00,-1.13770E-01
-2.0055048E+00,-1.16699E-01
-2.0054736E+00,-1.17676E-01
-2.0054424E+00,-1.15723E-01
-2.0054112E+00,-1.17676E-01
-2.0053800E+00,-1.18652E-01
-2.0053488E+00,-1.17676E-01
-2.0053176E+00,-1.19629E-01
-2.0052864E+00,-1.19629E-01
-2.0052552E+00,-1.23535E-01
-2.0052240E+00,-1.20605E-01
-2.0051928E+00,-1.19629E-01
-2.0051616E+00,-1.24512E-01
-2.0051304E+00,-1.21582E-01
-2.0050992E+00,-1.22559E-01
-2.0050680E+00,-1.20605E-01
-2.0050368E+00,-1.24512E-01
-2.0050056E+00,-1.25488E-01
-2.0049744E+00,-1.23535E-01
-2.0049432E+00,-1.22559E-01
-2.0049120E+00,-1.25488E-01
-2.0048808E+00,-1.25488E-01
-2.0048496E+00,-1.24512E-01
-2.0048184E+00,-1.21582E-01
-2.0047872E+00,-1.26465E-01
-2.0047560E+00,-1.25488E-01
-2.0047248E+00,-1.26465E-01
-2.0046936E+00,-1.24512E-01
-2.0046624E+00,-1.31348E-01
-2.0046312E+00,-1.25488E-01
-2.0046000E+00,-1.24512E-01
-2.0045688E+00,-1.27441E-01
-2.0045376E+00,-1.27441E-01
-2.0045064E+00,-1.30371E-01
-2.0044752E+00,-1.30371E-01
-2.0044440E+00,-1.32324E-01
-2.0044128E+00,-1.29395E-01
-2.0043816E+00,-1.25488E-01
-2.0043504E+00,-1.27441E-01
-2.0043192E+00,-1.27441E-01
-2.0042880E+00,-1.25488E-01
-2.0042568E+00,-1.29395E-01
-2.0042256E+00,-1.27441E-01
-2.0041944E+00,-1.23535E-01
-2.0041632E+00,-1.28418E-01
-2.0041320E+00,-1.27441E-01
-2.0041008E+00,-1.28418E-01
-2.0040696E+00,-1.26465E-01
-2.0040384E+00,-1.28418E-01
-2.0040072E+00,-1.31348E-01
-2.0039760E+00,-1.28418E-01
-2.0039448E+00,-1.28418E-01
-2.0039136E+00,-1.25488E-01
-2.0038824E+00,-1.26465E-01
-2.0038512E+00,-1.33301E-01
-2.0038200E+00,-1.32324E-01
-2.0037888E+00,-1.25488E-01
-2.0037576E+00,-1.29395E-01
-2.0037264E+00,-1.28418E-01
-2.0036952E+00,-1.28418E-01
-2.0036640E+00,-1.29395E-01
-2.0036328E+00,-1.29395E-01
-2.0036016E+00,-1.30371E-01
-2.0035704E+00,-1.32324E-01
-2.0035392E+00,-1.29395E-01
-2.0035080E+00,-1.32324E-01
-2.0034768E+00,-1.33301E-01
-2.0034456E+00,-1.36230E-01
-2.0034144E+00,-1.33301E-01
-2.0033832E+00,-1.29395E-01
-2.0033520E+00,-1.35254E-01
-2.0033208E+00,-1.36230E-01
-2.0032896E+00,-1.34277E-01
-2.0032584E+00,-1.35254E-01
-2.0032272E+00,-1.33301E-01
-2.0031960E+00,-1.37207E-01
-2.0031648E+00,-1.37207E-01
-2.0031336E+00,-1.38184E-01
-2.0031024E+00,-1.38184E-01
-2.0030712E+00,-1.40137E-01
-2.0030400E+00,-1.44043E-01
-2.0030088E+00,-1.43066E-01
-2.0029776E+00,-1.45020E-01
-2.0029464E+00,-1.42090E-01
-2.0029152E+00,-1.45996E-01
-2.0028840E+00,-1.41113E-01
-2.0028528E+00,-1.43066E-01
-2.0028216E+00,-1.42090E-01
-2.0027904E+00,-1.42090E-01
-2.0027592E+00,-1.41113E-01
-2.0027280E+00,-1.41113E-01
-2.0026968E+00,-1.37207E-01
-2.0026656E+00,-1.37207E-01
-2.0026344E+00,-1.42090E-01
-2.0026032E+00,-1.34277E-01
-2.0025720E+00,-1.36230E-01
-2.0025408E+00,-1.35254E-01
-2.0025096E+00,-1.31348E-01
-2.0024784E+00,-1.34277E-01
-2.0024472E+00,-1.30371E-01
-2.0024160E+00,-1.29395E-01
-2.0023848E+00,-1.25488E-01
-2.0023536E+00,-1.25488E-01
-2.0023224E+00,-1.24512E-01
-2.0022912E+00,-1.23535E-01
-2.0022600E+00,-1.19629E-01
-2.0022288E+00,-1.16699E-01
-2.0021976E+00,-1.15723E-01
-2.0021664E+00,-1.17676E-01
-2.0021352E+00,-1.09863E-01
-2.0021040E+00,-1.13770E-01
-2.0020728E+00,-1.07910E-01
-2.0020416E+00,-1.04980E-01
-2.0020104E+00,-1.04980E-01
-2.0019792E+00,-1.03027E-01
-2.0019480E+00,-1.00098E-01
-2.0019168E+00,-1.00098E-01
-2.0018856E+00,-9.61914E-02
-2.0018544E+00,-9.61914E-02
-2.0018232E+00,-9.13086E-02
-2.0017920E+00,-9.03320E-02
-2.0017608E+00,-9.22852E-02
-2.0017296E+00,-9.03320E-02
-2.0016984E+00,-8.54492E-02
-2.0016672E+00,-8.54492E-02
-2.0016360E+00,-8.25195E-02
-2.0016048E+00,-7.95898E-02
-2.0015736E+00,-7.47070E-02
-2.0015424E+00,-7.56836E-02
-2.0015112E+00,-7.37305E-02
-2.0014800E+00,-7.08008E-02
-2.0014488E+00,-7.27539E-02
-2.0014176E+00,-6.49414E-02
-2.0013864E+00,-6.49414E-02
-2.0013552E+00,-6.78711E-02
-2.0013240E+00,-6.39648E-02
-2.0012928E+00,-5.81055E-02
-2.0012616E+00,-5.71289E-02
-2.0012304E+00,-5.02930E-02
-2.0011992E+00,-5.81055E-02
-2.0011680E+00,-5.41992E-02
-2.0011368E+00,-5.32227E-02
-2.0011056E+00,-4.93164E-02
-2.0010744E+00,-4.93164E-02
-2.0010432E+00,-4.73633E-02
-2.0010120E+00,-4.83398E-02
-2.0009808E+00,-4.34570E-02
-2.0009496E+00,-4.05273E-02
-2.0009184E+00,-3.85742E-02
-2.0008872E+00,-4.24805E-02
-2.0008560E+00,-3.85742E-02
-2.0008248E+00,-3.85742E-02
-2.0007936E+00,-3.46680E-02
-2.0007624E+00,-3.07617E-02
-2.0007312E+00,-3.07617E-02
-2.0007000E+00,-2.78320E-02
-2.0006688E+00,-2.78320E-02
-2.0006376E+00,-2.58789E-02
-2.0006064E+00,-2.39258E-02
-2.0005752E+00,-2.09961E-02
-2.0005440E+00,-2.09961E-02
-2.0005128E+00,-1.80664E-02
-2.0004816E+00,-1.70898E-02
-2.0004504E+00,-1.80664E-02
-2.0004192E+00,-8.30078E-03
-2.0003880E+00,-1.41602E-02
-2.0003568E+00,-1.61133E-02
-2.0003256E+00,-1.12305E-02
-2.0002944E+00,-7.32422E-03
-2.0002632E+00,-3.41797E-03
-2.0002320E+00,-1.46484E-03
-2.0002008E+00,-4.39453E-03
-2.0001696E+00,1.46484E-03
-2.0001384E+00,3.41797E-03
-2.0001072E+00,3.41797E-03
-2.0000760E+00,7.32422E-03
-2.0000448E+00,1.12305E-02
-2.0000136E+00,8.30078E-03
-1.9999824E+00,1.02539E-02
-1.9999512E+00,6.34766E-03
-1.9999200E+00,9.27734E-03
-1.9998888E+00,1.12305E-02
-1.9998576E+00,1.31836E-02
-1.9998264E+00,1.61133E-02
-1.9997952E+00,1.22070E-02
-1.9997640E+00,1.80664E-02
-1.9997328E+00,1.61133E-02
-1.9997016E+00,2.19727E-02
-1.9996704E+00,2.09961E-02
-1.9996392E+00,2.39258E-02
-1.9996080E+00,2.09961E-02
-1.9995768E+00,2.09961E-02
-1.9995456E+00,2.49023E-02
-1.9995144E+00,3.07617E-02
-1.9994832E+00,3.27148E-02
-1.9994520E+00,3.07617E-02
-1.9994208E+00,3.66211E-02
-1.9993896E+00,3.75977E-02
-1.9993584E+00,3.95508E-02
-1.9993272E+00,4.34570E-02
-1.9992960E+00,4.83398E-02
-1.9992648E+00,4.24805E-02
-1.9992336E+00,5.12695E-02
-1.9992024E+00,5.12695E-02
-1.9991712E+00,6.29883E-02
-1.9991400E+00,5.90820E-02
-1.9991088E+00,6.29883E-02
-1.9990776E+00,6.78711E-02
-1.9990464E+00,7.17773E-02
-1.9990152E+00,7.08008E-02
-1.9989840E+00,7.47070E-02
-1.9989528E+00,7.66602E-02
-1.9989216E+00,7.95898E-02
-1.9988904E+00,8.25195E-02
-1.9988592E+00,8.93555E-02
-1.9988280E+00,9.32617E-02
-1.9987968E+00,9.13086E-02
-1.9987656E+00,9.42383E-02
-1.9987344E+00,1.00098E-01
-1.9987032E+00,9.91211E-02
-1.9986720E+00,1.05957E-01
-1.9986408E+00,1.07910E-01
-1.9986096E+00,1.11816E-01
-1.9985784E+00,1.10840E-01
-1.9985472E+00,1.13770E-01
-1.9985160E+00,1.21582E-01
-1.9984848E+00,1.20605E-01
-1.9984536E+00,1.20605E-01
-1.9984224E+00,1.23535E-01
-1.9983912E+00,1.26465E-01
-1.9983600E+00,1.29395E-01
-1.9983288E+00,1.35254E-01
-1.9982976E+00,1.32324E-01
-1.9982664E+00,1.35254E-01
-1.9982352E+00,1.42090E-01
-1.9982040E+00,1.41113E-01
-1.9981728E+00,1.47949E-01
-1.9981416E+00,1.49902E-01
-1.9981104E+00,1.49902E-01
-1.9980792E+00,1.53809E-01
-1.9980480E+00,1.55762E-01
-1.9980168E+00,1.51855E-01
-1.9979856E+00,1.63574E-01
-1.9979544E+00,1.60645E-01
-1.9979232E+00,1.61621E-01
-1.9978920E+00,1.63574E-01
-1.9978608E+00,1.68457E-01
-1.9978296E+00,1.65527E-01
-1.9977984E+00,1.65527E-01
-1.9977672E+00,1.67480E-01
-1.9977360E+00,1.64551E-01
-1.9977048E+00,1.68457E-01
-1.9976736E+00,1.65527E-01
-1.9976424E+00,1.65527E-01
-1.9976112E+00,1.64551E-01
-1.9975800E+00,1.67480E-01
-1.9975488E+00,1.64551E-01
-1.9975176E+00,1.64551E-01
-1.9974864E+00,1.65527E-01
-1.9974552E+00,1.61621E-01
-1.9974240E+00,1.66504E-01
-1.9973928E+00,1.65527E-01
-1.9973616E+00,1.58691E-01
-1.9973304E+00,1.60645E-01
-1.9972992E+00,1.57715E-01
-1.9972680E+00,1.58691E-01
-1.9972368E+00,1.54785E-01
-1.9972056E+00,1.54785E-01
-1.9971744E+00,1.53809E-01
-1.9971432E+00,1.46973E-01
-1.9971120E+00,1.50879E-01
-1.9970808E+00,1.45996E-01
-1.9970496E+00,1.50879E-01
-1.9970184E+00,1.43066E-01
-1.9969872E+00,1.40137E-01
-1.9969560E+00,1.43066E-01
-1.9969248E+00,1.39160E-01
-1.9968936E+00,1.35254E-01
-1.9968624E+00,1.38184E-01
-1.9968312E+00,1.34277E-01
-1.9968000E+00,1.28418E-01
-1.9967688E+00,1.29395E-01
-1.9967376E+00,1.31348E-01
-1.9967064E+00,1.31348E-01
-1.9966752E+00,1.25488E-01
-1.9966440E+00,1.25488E-01
-1.9966128E+00,1.25488E-01
-1.9965816E+00,1.20605E-01
-1.9965504E+00,1.18652E-01
-1.9965192E+00,1.15723E-01
-1.9964880E+00,1.18652E-01
-1.9964568E+00,1.12793E-01
-1.9964256E+00,1.11816E-01
-1.9963944E+00,1.10840E-01
-1.9963632E+00,1.07910E-01
-1.9963320E+00,1.07910E-01
-1.9963008E+00,1.02051E-01
-1.9962696E+00,1.05957E-01
-1.9962384E+00,1.00098E-01
-1.9962072E+00,9.71680E-02
-1.9961760E+00,9.61914E-02
-1.9961448E+00,9.42383E-02
-1.9961136E+00,9.52148E-02
-1.9960824E+00,8.93555E-02
-1.9960512E+00,8.93555E-02
-1.9960200E+00,8.93555E-02
-1.9959888E+00,8.64258E-02
-1.9959576E+00,8.34961E-02
-1.9959264E+00,8.25195E-02
-1.9958952E+00,8.05664E-02
-1.9958640E+00,7.95898E-02
-1.9958328E+00,7.56836E-02
-1.9958016E+00,7.47070E-02
-1.9957704E+00,7.47070E-02
-1.9957392E+00,7.08008E-02
-1.9957080E+00,6.78711E-02
-1.9956768E+00,6.78711E-02
-1.9956456E+00,6.59180E-02
-1.9956144E+00,6.68945E-02
-1.9955832E+00,6.10352E-02
-1.9955520E+00,6.20117E-02
-1.9955208E+00,6.49414E-02
-1.9954896E+00,5.12695E-02
-1.9954584E+00,5.71289E-02
-1.9954272E+00,5.61523E-02
-1.9953960E+00,5.12695E-02
-1.9953648E+00,5.02930E-02
-1.9953336E+00,5.32227E-02
-1.9953024E+00,4.63867E-02
-1.9952712E+00,4.73633E-02
-1.9952400E+00,4.63867E-02
-1.9952088E+00,4.54102E-02
-1.9951776E+00,4.34570E-02
-1.9951464E+00,4.15039E-02
-1.9951152E+00,4.34570E-02
-1.9950840E+00,4.15039E-02
-1.9950528E+00,3.95508E-02
-1.9950216E+00,3.46680E-02
-1.9949904E+00,3.36914E-02
-1.9949592E+00,3.56445E-02
-1.9949280E+00,3.17383E-02
-1.9948968E+00,3.27148E-02
-1.9948656E+00,3.27148E-02
-1.9948344E+00,2.88086E-02
-1.9948032E+00,3.46680E-02
-1.9947720E+00,2.88086E-02
-1.9947408E+00,3.66211E-02
-1.9947096E+00,3.85742E-02
-1.9946784E+00,3.66211E-02
-1.9946472E+00,3.36914E-02
-1.9946160E+00,3.66211E-02
-1.9945848E+00,3.75977E-02
-1.9945536E+00,3.95508E-02
-1.9945224E+00,4.24805E-02
-1.9944912E+00,4.15039E-02
-1.9944600E+00,4.83398E-02
-1.9944288E+00,4.24805E-02
-1.9943976E+00,4.54102E-02
-1.9943664E+00,4.54102E-02
-1.9943352E+00,4.54102E-02
-1.9943040E+00,4.73633E-02
-1.9942728E+00,4.34570E-02
-1.9942416E+00,4.73633E-02
-1.9942104E+00,5.32227E-02
-1.9941792E+00,5.02930E-02
-1.9941480E+00,5.32227E-02
-1.9941168E+00,5.51758E-02
-1.9940856E+00,5.81055E-02
-1.9940544E+00,6.29883E-02
-1.9940232E+00,6.00586E-02
-1.9939920E+00,5.71289E-02
-1.9939608E+00,6.10352E-02
-1.9939296E+00,6.49414E-02
-1.9938984E+00,6.49414E-02
-1.9938672E+00,6.10352E-02
-1.9938360E+00,6.78711E-02
-1.9938048E+00,6.49414E-02
-1.9937736E+00,6.98242E-02
-1.9937424E+00,7.17773E-02
-1.9937112E+00,7.27539E-02
-1.9936800E+00,7.86133E-02
-1.9936488E+00,7.56836E-02
-1.9936176E+00,7.47070E-02
-1.9935864E+00,7.76367E-02
-1.9935552E+00,7.86133E-02
-1.9935240E+00,8.05664E-02
-1.9934928E+00,7.95898E-02
-1.9934616E+00,7.95898E-02
-1.9934304E+00,8.64258E-02
-1.9933992E+00,8.34961E-02
-1.9933680E+00,8.54492E-02
-1.9933368E+00,8.64258E-02
-1.9933056E+00,8.83789E-02
-1.9932744E+00,8.93555E-02
-1.9932432E+00,9.03320E-02
-1.9932120E+00,9.03320E-02
-1.9931808E+00,9.13086E-02
-1.9931496E+00,9.61914E-02
-1.9931184E+00,9.32617E-02
-1.9930872E+00,9.91211E-02
-1.9930560E+00,9.22852E-02
-1.9930248E+00,1.00098E-01
-1.9929936E+00,9.61914E-02
-1.9929624E+00,1.02051E-01
-1.9929312E+00,9.81445E-02
-1.9929000E+00,1.02051E-01
-1.9928688E+00,1.04004E-01
-1.9928376E+00,1.03027E-01
-1.9928064E+00,1.03027E-01
